category,image_path,non_empty_pixel_at_1,non_empty_pixel_at_2,non_empty_pixel_at_3,non_empty_pixel_at_4,non_empty_pixel_at_5,non_empty_pixel_at_6,non_empty_pixel_at_7,non_empty_pixel_at_8,non_empty_pixel_at_9
drop sleeve,AI18/03083.png,0.244298587162087,0.8950940037824007,0.36611413950383803,0.39804205139615084,0.9204583379686283,0.5188563800200244,0.0,0.9291356101902325,0.10034486594726888
tracksuit,AI18/03084.png,0.2589897260273973,0.9465967465753424,0.2090111301369863,0.5671018835616438,1.0,0.537029109589041,0.7857448630136986,0.6384845890410958,0.8799229452054794
short sleeves,AI18/03085.png,0.4580566472421737,0.9660523106111939,0.49952568098658356,0.9065591543569589,1.0,0.9244477571486651,0.6578127117495596,0.9445724352893345,0.8127117495595609
long sleeve,AI18/03086.png,0.30488528172311535,0.9344154830653972,0.30906820664897766,0.5660527547994381,1.0,0.5698923052910879,0.3760106133916029,0.794974246917434,0.39374122054003435
solid colours,AI18/03087.png,0.1512594423071523,0.7948527140490298,0.23541883126000393,0.6347757715312684,0.99984555334026,0.7218977282300413,0.2498806548538373,0.9752885344416051,0.32113672741568616
kimono dress,AI18/03088.png,0.3416691183681475,0.9511784511784511,0.555735346997483,0.7333529469451799,1.0,0.8485175378379262,0.32136903010689416,0.9294073420287012,0.4799287372102906
short sleeves,AI18/03089.png,0.6776137980085348,0.8705192034139403,0.6883712660028449,0.558197012802276,0.9999822190611665,0.5314366998577524,0.6034139402560456,0.942425320056899,0.6250355618776672
solid colours,AI18/03090.png,0.3709933442869476,0.8494110111671169,0.47954551783675403,0.6001977220195495,1.0,0.7288423514996241,0.2128853490768331,0.9888607312929906,0.3398590882508563
patterned,AI18/03091.png,0.2611066416376151,0.9028187479514913,0.3285658949375764,0.6927087989034891,0.9994338666905038,0.722117934507315,0.34644378892166505,0.9858615655075832,0.31001757992908435
long dress,AI18/03092.png,0.06602809706257982,0.9306768837803321,0.19782886334610472,0.5622733077905492,1.0,0.5241634738186463,0.8602554278416348,0.998007662835249,0.8375989782886335
culottes,AI18/03093.png,0.6643954223761481,0.9918686944737238,0.6414320132510164,0.8731365758168951,0.45008281885258244,0.8850700195753651,0.8703508507754856,0.0002635145309441349,0.7952868543893992
long sleeve,AI18/03094.png,0.29238560097620503,0.9325808419768151,0.2552898108602807,0.7174618669920684,1.0,0.6460036607687615,0.6020866381940208,0.9843929225137279,0.5559487492373398
doll dress,AI18/03095.png,0.42671060891399876,0.9625206870969583,0.48711693203218626,0.743822404839354,0.9988871768532785,0.7260172344918108,0.5103292815157222,0.976502311248074,0.5764851908919706
long sleeve,AI18/03096.png,0.20612876787177853,0.9194973135415718,0.4970403424096166,0.6470722156452053,1.0,0.843502413259266,0.4431290410709407,0.9704944904835625,0.653173663600765
short sleeves,AI18/03097.png,0.4139254385964912,0.9740497076023392,0.385233918128655,0.8634868421052632,1.0,0.9124634502923976,0.7750365497076024,0.9992690058479532,0.8569078947368421
long sleeve,AI18/03098.png,0.6163063516004692,0.964429361488185,0.4634657281716105,0.9089576001340707,1.0,0.7070554717613541,0.7838528573822692,0.8546589576001341,0.6646137087313558
doll dress,AI18/03099.png,0.1706233513813689,0.7245869776482021,0.30281827016520896,0.23505483826183535,1.0,0.380216576426489,0.6562543384700819,0.9926141885325559,0.733291684020547
sleeveless,AI18/03100.png,0.6061175726483713,0.8898239572718648,0.6331916089813415,0.877964791454373,1.0,0.8504866650268808,0.833673003267859,0.9850486665026881,0.907305246143575
long sleeve,AI18/03101.png,0.2365162787523036,0.9213159511296157,0.35448774827656815,0.4566650740563784,0.9999317452733602,0.6116715582554092,0.43713057129206195,0.6745341614906832,0.5616681455190772
long sleeve,AI18/03102.png,0.6438065099457505,0.9592224231464738,0.5644213381555153,0.8840415913200723,1.0,0.9003616636528029,0.5409132007233273,0.717631103074141,0.7827305605786619
culottes,AI18/03103.png,0.7057177129148341,0.9705451152872184,0.49766759962681595,0.9105691056910569,0.3821138211382114,0.7047847527655604,0.8202052512328402,0.006397441023590564,0.8014127682260429
long sleeve,AI18/03104.png,0.37686191626409016,0.9498792270531401,0.6239935587761675,0.6173510466988728,1.0,0.7942330917874396,0.3945752818035427,0.9091686795491143,0.6208735909822867
trapeze dress,AI18/03105.png,0.34133539838237825,0.9570641886078127,0.1996386164171399,0.56888659438995,1.0,0.3817587334365858,0.8548958871106522,0.9828256754431252,0.7939769402856651
miniskirt,AI18/03106.png,0.2325310764348056,0.886176496517676,0.4587851538393723,0.766243498192718,0.999109583002733,0.7769373181697964,0.5878162743542272,0.9600458432513445,0.8284051838138059
long sleeve,AI18/03107.png,0.34698621889215947,0.9367473909553118,0.2568738292748194,0.7131556061011507,1.0,0.6882526090446882,0.7355164570511105,0.8811044955846936,0.6397678619213273
solid colours,AI18/03108.png,0.5969752135555244,0.9246429071558605,0.6341373757176866,0.8514738832096345,0.9999649908976334,0.9358633244643607,0.9187088643047192,0.994083461700042,0.8700462120151239
long sleeve,AI18/03109.png,0.15429939817878185,0.9025900368654882,0.5869804959510981,0.5156914642215711,0.9655764565018747,0.8965088067555219,0.22399722721114157,0.8708132463685918,0.7696694709644893
culottes,AI18/03110.png,0.7437182741116751,0.941002538071066,0.6367893401015229,0.866751269035533,0.6766878172588833,0.8004568527918782,0.8191243654822336,0.021725888324873096,0.7513197969543147
long sleeve,AI18/03111.png,0.22781780497433873,0.9068051717331228,0.369250888274773,0.5201835767864192,1.0,0.6971476510067114,0.5502738847216739,0.6222734899328859,0.6359430517173312
drop sleeve,AI18/03112.png,0.2617885210764468,0.9276018099547512,0.2904262919742796,0.580019052155275,1.0,0.7031733746130031,0.26449749940462014,0.966509883305549,0.38110264348654443
medium coat,AI18/03113.png,0.021073367386673387,0.7167922669904024,0.01634331264172985,0.5688320315184278,1.0,0.5531644409831185,0.6683235220010537,0.9737041024348901,0.5975559474998282
long sleeve,AI18/03114.png,0.7610439386755177,0.899656235182551,0.3744665718349929,0.8043306464359096,1.0,0.6260866129287181,0.6661332385016595,0.9250829777145566,0.14773984510826615
culottes,AI18/03115.png,0.515798168926826,0.9592941878341479,0.670521557559487,0.7190289346274753,0.6346114132305363,0.8188201280374475,0.6903926022808105,0.003992565567563847,0.7303870952938207
doll dress,AI18/03116.png,0.2778706800445931,0.5317872440298069,0.23260282814058558,0.3828257935809423,0.9999559936630875,0.3297394824854779,0.7486944786715953,0.9710731678695066,0.7209264800797982
sleeveless,AI18/03117.png,0.19458206910678394,0.9639103327316255,0.5050120981679918,0.45212582094711373,1.0,0.7375657717863041,0.749868776484746,0.9858406626467463,0.8678803241540884
medium coat,AI18/03118.png,0.009687670453197999,0.6979984347949818,0.012853653330803709,0.5357744207555671,1.0,0.5193871985201698,0.5532999739132497,0.974992292551047,0.5686911565916475
medium coat,AI18/03119.png,0.012605774016923843,0.6839223494275759,0.004380288700846192,0.48038825286212045,1.0,0.47865853658536583,0.6774016923842707,0.9677202588352414,0.5959059233449477
long sleeve,AI18/03120.png,0.4927024567788899,0.9503184713375796,0.28152866242038216,0.8452411282984531,1.0,0.70729754322111,0.671410373066424,0.74049135577798,0.538926296633303
medium cardigan,AI18/03121.png,0.6731195928753181,0.9216895674300254,0.6702154368108567,0.5634266327396098,1.0,0.638364715860899,0.4254249363867684,0.948030534351145,0.4659270568278202
long sleeve,AI18/03122.png,0.5071677644323905,0.9506651168797624,0.2956218519953506,0.8155753583882216,1.0,0.7034741056438073,0.6970166602092213,0.6755779413663955,0.5925351930776185
long sleeve,AI18/03123.png,0.4726672439922061,0.8444739121021866,0.33673414158908854,0.7124512881576098,0.9998511582593635,0.7029660099588656,0.5623105650573718,0.9503139207620697,0.5364391643212817
long sleeve,AI18/03124.png,0.5338155515370705,0.9361663652802893,0.39367088607594936,0.7737793851717902,0.9929475587703436,0.45370705244122966,0.598372513562387,0.7958408679927668,0.4985533453887884
long sleeve,AI18/03125.png,0.38886414962307964,0.896831960304081,0.3056394923502656,0.6938356817964948,1.0,0.5774197652597093,0.6009733134005535,0.9799134832532841,0.45006202487356467
long sleeve,AI18/03126.png,0.36982684991070736,0.9312058389626524,0.2988586070347077,0.858995263607423,0.9995729482102648,0.6813028961875922,0.48963428837642675,0.2830188679245283,0.5215078810466651
long sleeve,AI18/03127.png,0.38212214920757637,0.9199201133874501,0.19697848215436156,0.7676459219172787,1.0,0.6202293518876434,0.5309109650818193,0.9764334492977709,0.49020100502512565
long sleeve,AI18/03128.png,0.6173445535296868,0.9258999532491818,0.6794062646096307,0.5502571294997662,1.0,0.5984104721832632,0.322463768115942,0.9616643291257597,0.4533660589060309
culottes,AI18/03129.png,0.5492859630790665,0.9545338441890167,0.6338557993730407,0.8055729710902124,0.3849761987693022,0.8142807384186694,0.7359572738883083,0.0,0.7978172529896668
long sleeve,AI18/03130.png,0.3295581655480984,0.9639134634940004,0.4684767134431564,0.7342764897295099,1.0,0.860407768964816,0.6486805979255643,0.7003635346756152,0.7885906040268457
culottes,AI18/03131.png,0.5305539055539056,0.9690377190377191,0.8566231066231066,0.692010692010692,0.5736560736560736,0.8811627561627562,0.886063261063261,0.621064746064746,0.9600905850905851
culottes,AI18/03132.png,0.6432263388785128,0.9642531381661816,0.8326456152543109,0.8800547278808148,0.7166529123050862,0.9859922686009642,0.8771228771228772,0.12055335968379446,0.9013377926421404
culottes,AI18/03133.png,0.6566181566181566,0.9636174636174636,0.6283783783783784,0.8738738738738738,0.3996881496881497,0.8232848232848233,0.8596673596673596,0.0,0.8296950796950797
medium coat,AI18/03134.png,0.1939031825387148,0.9212413120351177,0.44532374100719424,0.5006584562858188,0.9998536763809291,0.7638458724545787,0.21223021582733814,0.9936958907450311,0.5389220826728448
medium cardigan,AI18/03135.png,0.5085478294275836,0.9414137533615059,0.48218401844026126,0.7598444102958125,1.0,0.7572512485593546,0.2937475989243181,0.06641375336150596,0.3749519784863619
medium cardigan,AI18/03136.png,0.663715042304463,0.9409158431828457,0.6579022153329458,0.5412000258347865,1.0,0.5104953820319059,0.398650132403281,0.9607957114254343,0.37289285022282503
long sleeve,AI18/03137.png,0.6281239857189225,0.9266877637130801,0.6400113599480688,0.5389078221356702,1.0,0.542640376501136,0.30063291139240506,0.908917559234015,0.43111002921129504
long sleeve,AI18/03138.png,0.25982705062547223,0.8985643522794056,0.5237175719922761,0.6200990680883217,1.0,0.7401561581731173,0.41291243388464444,0.915993619343464,0.24824112165225423
long sleeve,AI18/03139.png,0.6489510489510489,0.9289044289044289,0.6643356643356644,0.5039627039627039,1.0,0.6431235431235431,0.3822843822843823,0.9699300699300699,0.44685314685314687
solid colours,AI18/03140.png,0.5804708320994966,0.9014657980456026,0.47098838548349947,0.9432599611752707,1.0,0.9516994044681341,0.48605764485243313,0.9871022932912183,0.5432007370118119
medium cardigan,AI18/03141.png,0.5919732441471572,0.9616499442586399,0.40178372352285396,0.8432552954292085,0.9993311036789297,0.7614269788182831,0.5551839464882943,0.7241917502787067,0.6559643255295429
short sleeves,AI18/03142.png,0.7992110524061117,0.9213194345280594,0.8577573896901328,0.76124518063687,1.0,0.8332857346851349,0.7415571897758104,0.9940025703270027,0.7851456518634871
culottes,AI18/03143.png,0.3514542409014771,0.971202815423921,0.2770079352993926,0.6939157064785205,0.9687663908769436,0.65954350878974,0.8419707967446661,0.7627616195455391,0.8400081214151566
short sleeves,AI18/03144.png,0.6395445239666345,0.8246112718474528,0.7634807031791957,0.7496742974129909,0.999847723465814,0.9290898939140145,0.6248413786102228,0.9939089386325567,0.8150347698086392
medium cardigan,AI18/03145.png,0.3389191453707583,0.9451612903225807,0.5439463762044408,0.6300795978215333,0.8172601591956431,0.8219941348973607,0.23795559279430248,0.0,0.3895684960201089
culottes,AI18/03146.png,0.6327959594928959,0.9396984924623115,0.8508532510267072,0.771560849934954,0.657640996862485,0.9129148279468408,0.790028824324669,0.017383873683136496,0.8152054689692115
tracksuit,AI18/03147.png,0.4284364299372971,0.945802018944279,0.4522501889980878,0.31036821274514165,0.9872481878418642,0.3510806243607418,0.7531684973540268,0.568850891626273,0.7590274380753325
doll dress,AI18/03148.png,0.5989114114114115,0.9644019019019019,0.34092425759092426,0.9781656656656657,1.0,0.8220512178845513,0.9373540206873541,0.9330163496830164,0.8817984651317985
sleeveless,AI18/03149.png,0.41048336472065283,0.8731324544883867,0.20401757689893282,0.880225988700565,1.0,0.771939736346516,0.9496390458254865,0.9846202134337727,0.9057909604519774
tracksuit,AI18/03150.png,0.5615974326974505,0.9574968800142628,0.4975931538598681,0.24788732394366197,0.9912402686159149,0.31915374101146965,0.6715160159267843,0.842538776965591,0.7724609258929102
long sleeve,AI18/03151.png,0.5171968910286667,0.9726863652097297,0.47586456464961135,0.7689039932030586,0.9997639950910979,0.8032033732968312,0.3063343717549325,0.94206866169483,0.5058529217407722
long sleeve,AI18/03152.png,0.38748778103616816,0.9485337243401759,0.4847996089931574,0.8774193548387097,0.9986803519061583,0.918377321603128,0.6456500488758553,0.30757575757575756,0.6240469208211143
long sleeve,AI18/03153.png,0.4126770665232204,0.9418594226286534,0.3609467455621302,0.9314595660749507,1.0,0.8055854402008248,0.712569481800251,0.4740451855836471,0.6884525730679577
trapeze dress,AI18/03154.png,0.1982226469182991,0.7666889632107023,0.4063258480649785,0.6197228858098424,1.0,0.6501098901098901,0.8443764930721452,0.9958146201624463,0.8585762064022934
culottes,AI18/03155.png,0.8944134770221727,0.9521119781989347,0.9224823485693051,0.916462281679673,0.6849002849002849,0.9582559147776539,0.8248730335686857,0.14864362690449648,0.8681778768735291
medium coat,AI18/03156.png,0.14804148871262965,0.8761317876754119,0.24999389871873093,0.5807443563148261,1.0,0.6773276388041489,0.33565588773642463,0.9906894447834045,0.39731543624161075
short sleeves,AI18/03157.png,0.5115582191780822,0.8875767595654228,0.7142034718941899,0.8529611478507322,1.0,0.9384152102031176,0.7615434577231932,0.9878513226263581,0.7845713273500237
drop sleeve,AI18/03158.png,0.30816462850683385,0.95326790668996,0.22541362655431096,0.6855924365430068,1.0,0.6611345185489672,0.6348782242318364,0.7964751824067413,0.5060887884081801
culottes,AI18/03159.png,0.5453020134228188,0.9528859060402685,0.450251677852349,0.7217281879194631,0.8397986577181208,0.6695637583892617,0.8567114093959731,0.3521812080536913,0.848003355704698
short sleeves,AI18/03160.png,0.555459634075023,0.7357626221838536,0.6405914951683422,0.8366565484975911,1.0,0.88429084630594,0.777646272522209,0.9825670444735303,0.807624829429948
doll dress,AI18/03161.png,0.43593453919035313,0.5619982773471146,0.16468561584840655,0.5785357450473729,0.9981050818260121,0.3038070628768303,0.8959173126614987,0.9761929371231697,0.7371231696813092
long sleeve,AI18/03162.png,0.33632174696984873,0.8792321947310427,0.29719272763698285,0.6848893118301111,1.0,0.680331563658219,0.39231693879595314,0.977624461584694,0.3932810778323149
long sleeve,AI18/03163.png,0.3050195211374036,0.9137711478988539,0.29157162648157736,0.5886287625418061,1.0,0.5919732441471572,0.30948349449349993,0.9902044471809799,0.31035110060032745
culottes,AI18/03164.png,0.5227741330834115,0.9921274601686972,0.5046547953764449,0.722211808809747,0.5276476101218369,0.7139643861293345,0.7651983755076539,0.008122461730709154,0.7370821618244299
short sleeves,AI18/03165.png,0.6554341575618171,0.7996405980448533,0.5786083956296723,0.9052041403105233,1.0,0.8849913743530765,0.7812823461759631,0.9926682001150087,0.8243099482461185
sleeveless,AI18/03166.png,0.20937438520558724,0.7989212407370975,0.26865696111220405,0.6373860581021706,1.0,0.6452226375500033,0.834218637287691,0.9921142369991475,0.9176339432093907
solid colours,AI18/03167.png,0.2724803776589694,0.910746786486179,0.5143470594926629,0.6350955522693664,0.9996018655443066,0.7332925719485838,0.4073768627004891,0.9874303264702536,0.5278409737231259
solid colours,AI18/03168.png,0.8124300894854586,0.9353152964205816,0.7549986017897091,0.782106403803132,1.0,0.6430718680089486,0.8605634787472036,0.9957878914988815,0.7207599272930649
short cardigan,AI18/03169.png,0.24279795507959198,0.8847309379012914,0.3608169990066145,0.6558040365372035,1.0,0.7566205509655223,0.6565551328955976,0.933273568676859,0.5871635209458969
solid colours,AI18/03170.png,0.8301633354824844,0.9663120567375887,0.8119313704420087,0.8047138047138047,1.0,0.7695930940611792,0.8560426964682284,0.9979045776918117,0.8109463428612365
sleeveless,AI18/03171.png,0.3551183927290122,0.8940594355417364,0.2718249222674001,0.8384208323367616,1.0,0.8034411624013393,0.928740133939249,0.9850215259507294,0.9468727577134657
gitana skirt,AI18/03172.png,0.4159143772670343,0.9623936628767547,0.39966492623497457,0.645488703459718,1.0,0.7212218806421705,0.8066331592901641,0.9959823679630443,0.8512500203321459
long sleeve,AI18/03173.png,0.3571583838274054,0.9162975844360514,0.29464989267179303,0.5440453223921963,1.0,0.6495666114175475,0.34811020840692336,0.983683395375377,0.3008993832024563
doll dress,AI18/03174.png,0.26554480852743784,0.9616561389656534,0.14483813659692066,0.3342709567048296,0.998651138307672,0.3025398078694565,0.7401138307672062,0.9835011185682326,0.7336491643637321
culottes,AI18/03175.png,0.6353524092654528,0.9723275114579463,0.6882695404434535,0.7366282670630496,0.6384243775548123,0.8660968660968661,0.8521739130434782,0.0684008423138858,0.8589371980676328
culottes,AI18/03176.png,0.6339290339290339,0.9845894845894846,0.5799533799533799,0.8049469049469049,0.5757057757057757,0.6924371924371925,0.7504532504532504,0.006915306915306916,0.7297332297332297
culottes,AI18/03177.png,0.5234286414758972,0.9675615212527964,0.36719683736324354,0.7495632987036867,1.0,0.707164965830039,0.8636572584352303,0.9762802243265606,0.8292881002727468
long sleeve,AI18/03178.png,0.24642560874444933,0.8902064119455424,0.16556873078612208,0.6009857024349778,1.0,0.5480245287008572,0.5004147757770946,0.5545308154003806,0.4633940044568064
solid colours,AI18/03179.png,0.4642446633825944,0.7760262725779967,0.43813628899835794,0.6548440065681445,1.0,0.6930213464696223,0.2575944170771757,0.9792692939244664,0.3134646962233169
sheath dress,AI18/03180.png,0.4079183698748916,0.9782608695652174,0.5032206119162641,0.2478013130187043,0.9997677443329617,0.38351604112473675,0.19021739130434784,0.9953858540815063,0.29954787563483215
miniskirt,AI18/03181.png,0.40452715070164735,0.9086028065893837,0.22595485051860892,0.7159121415497255,1.0,0.6483221476510067,0.8292983526540574,0.9504697986577181,0.7740695546064673
solid colours,AI18/03182.png,0.5081397475763673,0.8402688860435339,0.492408999451253,0.6429486006950795,0.9999085421620633,0.6777025791110298,0.3190049387232486,0.9967989756722151,0.27208706786171577
sheath dress,AI18/03183.png,0.8270806068537637,0.8955940090155591,0.761717803305705,0.845378314187388,1.0,0.7701032426930348,0.955406911928651,0.9937230381464786,0.886190683922253
solid colours,AI18/03184.png,0.38492715832435803,0.9412448273907374,0.39172949379286887,0.6863698203049714,0.9999716569355479,0.6724958902556545,0.4391190975568278,0.9232328099314098,0.422609262513463
long dress,AI18/03185.png,0.07978503513848698,0.9453906572964035,0.14466721785861927,0.3709177346010748,1.0,0.5154402645721372,0.7320587019429516,0.9715584952459694,0.8772633319553534
culottes,AI18/03186.png,0.6909887051890653,0.9705352758225568,0.4365280733344246,0.8224136519888688,0.5589499099688984,0.6490423964642331,0.8111802258962187,0.029075953511212966,0.7761090194794565
doll dress,AI18/03187.png,0.39231003110601775,0.939460205346493,0.43836097013354536,0.6078302967935075,1.0,0.6004630820684332,0.3211988680216105,0.9969829501602077,0.38735177865612647
drop sleeve,AI18/03188.png,0.27481357196122297,0.941648023862789,0.2600671140939597,0.7045488441461596,1.0,0.6149888143176734,0.6254101416853095,0.8441461595824012,0.5857568978374348
drop sleeve,AI18/03189.png,0.32193929152104056,0.9341193941954399,0.23612551369205362,0.6696880080910499,0.9999871977058289,0.6127690082062706,0.5967917450807184,0.5202852351141325,0.5312824058071206
culottes,AI18/03190.png,0.5728042019258827,0.9824294468297969,0.738651048397182,0.8018883655008545,0.8050147984492892,0.8564550418942015,0.844512068031181,0.0997748968277127,0.8774646713076827
sleeveless,AI18/03191.png,0.4611174129890707,0.3627180899908173,0.3348097733124471,0.5078953528151389,0.9705972379769171,0.3743135454365401,0.8485928806784422,0.9883325230918814,0.7635715443202075
culottes,AI18/03192.png,0.4931943292361059,0.9695724304351104,0.5545207752054898,0.6896538722569941,0.5838737651760803,0.7089774526807933,0.6670311439559611,0.0035819319809969083,0.6975718271623558
solid colours,AI18/03193.png,0.7483455242075931,0.9309570803823677,0.8003212198614498,0.8302372382832153,1.0,0.7801385502534928,0.8723828321529471,0.9909826231665312,0.7504160377723597
sheath dress,AI18/03194.png,0.47198325970704486,0.6851179511026059,0.5711373025951031,0.36027399710264163,1.0,0.5699568973226262,0.3211775436839375,0.9799152254395221,0.42897000697512205
solid colours,AI18/03195.png,0.7325014854426619,0.9388987918399683,0.7632402455931868,0.8272331154684096,1.0,0.8293523469994059,0.8080213903743315,0.990909090909091,0.8384630619924738
sheath dress,AI18/03196.png,0.7675869797768835,0.9405022668228822,0.7563038052060517,0.768580306657837,1.0,0.763435382812898,0.8604248382660078,0.9993887219194132,0.8698996485151037
short coat,AI18/03197.png,0.0,0.6216590685617235,0.0005065403295491791,0.5095050803015405,0.9985399719912994,0.45888084383659605,0.47938082893835104,0.9417180656118709,0.7269300676380323
solid colours,AI18/03198.png,0.4280495759947815,0.7643509458577952,0.3993313763861709,0.7078114807566862,0.9999184605348989,0.601174168297456,0.22369536855838226,0.9758317025440313,0.2634213959556425
doll dress,AI18/03199.png,0.37246621621621623,0.9324954618797903,0.4494251714400968,0.6382613957240822,0.9968485276321097,0.7613705123033482,0.40665338846308996,0.9821374546187979,0.5018782775312626
solid colours,AI18/03200.png,0.3771718791766907,0.900962309542903,0.5046778936113339,0.7546110665597434,1.0,0.8000534616412723,0.7349639133921412,0.619887730553328,0.6126704089815558
medium coat,AI18/03201.png,0.12294112294112294,0.8919828919828919,0.7194077194077194,0.5369785369785369,0.9692679692679693,0.9102219102219102,0.11805311805311805,0.9909129909129909,0.8675818675818676
drop sleeve,AI18/03202.png,0.28918597098939164,0.8636068413076423,0.4491096557696471,0.6985007577397705,1.0,0.8125541242693224,0.3998836328209569,0.9672954102619614,0.556708703182507
solid colours,AI18/03203.png,0.4400782361308677,0.8137980085348506,0.4014580369843528,0.5875889046941678,1.0,0.6139046941678521,0.2479018492176387,0.9790896159317212,0.2321479374110953
long cardigan,AI18/03204.png,0.24930370033536065,0.9199255385664753,0.4122378218609674,0.6748848974023759,1.0,0.8111038481214119,0.31096174614903654,0.9415960893537202,0.46843915193542884
long coat,AI18/03205.png,0.2522787493375729,0.9395998940116587,0.31897191308956013,0.6723900370959195,0.9994038155802861,0.7237413884472708,0.4440381558028617,0.9673953365129836,0.5222972972972973
sleeveless,AI18/03206.png,0.5626670310981535,0.9103802235179786,0.5162323858114675,0.8333788872691934,0.9988763362487852,0.8421252429543246,0.8718719630709426,0.9906918124392614,0.9064322157434402
doll dress,AI18/03207.png,0.2459545115585384,0.7002050708426547,0.3826062639821029,0.5177852348993288,0.9993102162565249,0.5973154362416108,0.7811148396718867,0.983668903803132,0.8248322147651007
sheath dress,AI18/03208.png,0.6426733780760626,0.6949384787472036,0.6976230425055928,0.8168064876957495,1.0,0.9327460850111857,0.9609340044742729,1.0,0.9734619686800895
solid colours,AI18/03209.png,0.43851851851851853,0.9023703703703704,0.2594074074074074,0.7645925925925926,1.0,0.6265185185185185,0.5711111111111111,0.6617777777777778,0.6056296296296296
solid colours,AI18/03210.png,0.7369727047146402,0.9246071133167907,0.30616211745244004,0.9842431761786601,0.9994210090984285,0.6983457402812242,0.9012406947890819,0.8878411910669975,0.8540115798180314
sheath dress,AI18/03211.png,0.7678110095389508,0.9293769872813991,0.7660721383147854,0.7456031399046105,1.0,0.7878577106518283,0.858058426073132,0.9970190779014309,0.9267438394276629
culottes,AI18/03212.png,0.4721108201014896,0.988255033557047,0.6103290227533148,0.6472622360451793,0.555982975937142,0.7541946308724832,0.7479947618268129,0.010599116058274677,0.7563431003437551
medium coat,AI18/03213.png,0.2009892605566034,0.9048750914199931,0.2815543323453559,0.69469571577043,1.0,0.7126621501982371,0.5228165056391701,0.9831306054890488,0.4075407059548097
culottes,AI18/03214.png,0.4340685024647289,0.9544875063742988,0.5963369029406765,0.6911652218255991,0.905554139044705,0.8185024647288798,0.8492265850756416,0.5234574196838347,0.9467958524562298
solid colours,AI18/03215.png,0.4934210526315789,0.7823796067349582,0.5383845519839868,0.6598963852584482,0.9994407158836689,0.6850347344872247,0.18875838926174496,0.9879459554927588,0.18463734840456847
long dress,AI18/03216.png,0.2558170155935519,0.9214867483023907,0.11122397155916709,0.3572033180971729,0.994545078343961,0.25354099655775636,0.7953087673758065,0.9955043921524368,0.7401576284257848
long dress,AI18/03217.png,0.1171108876037214,0.9230366272734892,0.1293898248260833,0.5896194786690135,1.0,0.5707191350264018,0.8068477076523343,0.9856047271812924,0.8739418322018272
long sleeve,AI18/03218.png,0.2861553211888782,0.8890508149568552,0.2975647171620326,0.7333461169702781,0.9999616490891658,0.7256567593480345,0.5502780441035474,0.979424736337488,0.5508916586768936
long dress,AI18/03219.png,0.1282273983418871,0.9325898144492697,0.2160481642321358,0.2898539281484406,0.9966837741808132,0.3196802210817213,0.7995854717726016,1.0,0.770983024082116
trapeze dress,AI18/03220.png,0.6015008371203061,0.8463585266682612,0.6410697201626405,0.19350932791198278,0.9588465678067448,0.24449892370246354,0.5360410188950012,0.986471537909591,0.5980776130112413
sheath dress,AI18/03221.png,0.7485682869840107,0.9561094057818298,0.695308562789206,0.7700554359279791,1.0,0.6396664681357951,0.8801484400054977,0.9824300178677784,0.818962752554176
solid colours,AI18/03222.png,0.2160623128365064,0.9031016772952257,0.4019302083818213,0.5539573926670701,0.9989914506043538,0.7380874800229639,0.3753355366258592,0.9102080714983941,0.5443063507579636
sheath dress,AI18/03223.png,0.7099809541084708,0.9473290404498458,0.7631960819880284,0.7478686740431707,1.0,0.7489343370215853,0.950616724106657,0.9904090331942681,0.933498095410847
solid colours,AI18/03224.png,0.20996925779534475,0.9314741619089445,0.35340360122968817,0.6272141706924316,0.9996925779534476,0.7010540184453228,0.42592592592592593,0.9324257063387498,0.5308446786707657
medium coat,AI18/03225.png,0.27573587697510965,0.9780161707974423,0.34341806267505154,0.6272393383712942,1.0,0.6844448554668922,0.3530227765153517,0.9804602864239286,0.43654547376208847
doll dress,AI18/03226.png,0.5746320333564157,0.8641727933051434,0.6491240994209774,0.6497429021849631,1.0,0.7299220603185361,0.6684395856968162,0.9892740854242482,0.7139215888497635
sheath dress,AI18/03227.png,0.719855659214927,0.9431218095405739,0.6797438831191691,0.7496479493046999,1.0,0.706455729625066,0.9709998239746523,1.0,0.9821554303819751
long sleeve,AI18/03228.png,0.3818555998322148,0.8282429739932886,0.40992030201342283,0.6167156040268457,1.0,0.6878014890939598,0.35866715604026844,0.3132864932885906,0.45760801174496646
long sleeve,AI18/03229.png,0.18736560891379422,0.9171988010686127,0.27801850524532484,0.5885515084381312,1.0,0.6443278816706848,0.6245683195412784,0.912833126995504,0.7073858083012967
sleeveless,AI18/03230.png,0.4579138207268741,0.9423728813559322,0.34881524580487394,0.6358040306939877,0.9964246563791214,0.7455603339236023,0.8791297748545408,0.9788515051859348,0.8758411333164685
medium cardigan,AI18/03231.png,0.33751775324139827,0.9030405766558238,0.28860280081244943,0.7225607428108917,0.9997098394954261,0.7394358668926865,0.263740627052122,0.08388692903284922,0.35578259342404667
medium coat,AI18/03232.png,0.2765688201929813,0.9532687049465572,0.31900662102004385,0.710731475832147,0.9998644159717985,0.7170587304815492,0.3979843174474047,0.9934354733012452,0.3893295369805437
long sleeve,AI18/03233.png,0.3465834732375375,0.8911919838195831,0.4116224040609674,0.7032136105860114,0.999722394807461,0.6921622800639814,0.5011170304175975,0.9437254616838738,0.4326675215144024
